id,status,reason,n_lig,n_poc,mw
1kmy,ok,,14,363,186.06807956
1koj,ok,,16,360,259.00931753000003
1kpm,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,426.349780712
1ksn,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,446.19540531200005
1kug,skip,rdkit_parse_failed,0,0,0.0
1mh5,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,476.17123789799996
1mjj,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,476.17123789799996
1mmq,filtered,heavy_atoms_ok,0,0,456.273655632
1mmr,filtered,heavy_atoms_ok,0,0,473.28244648800006
1moq,ok,,16,379,260.05297949009
1mq5,filtered,"mw_ok,heavy_atoms_ok",0,0,538.0752829201801
1mq6,filtered,"mw_ok,heavy_atoms_ok",0,0,567.0301581599999
1mrn,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,891.0081133699999
1mrs,ok,,22,373,338.05151668999997
1mrw,filtered,"mw_ok,heavy_atoms_ok",0,0,527.2453922839999
1mrx,filtered,"mw_ok,heavy_atoms_ok",0,0,527.2453922839999
1msm,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,575.2453922839999
1msn,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,575.2453922839999
1mtr,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,597.3646617080899
1mu6,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,432.15215850800007
1mu8,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,446.16780857200007
1mue,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,467.09720174399996
1my4,ok,,15,392,325.96323018809
1n0s,ok,,25,317,332.0684734839999
1n1m,ok,,12,323,171.14918964809
1lpk,filtered,heavy_atoms_ok,0,0,425.1851749760001
1lpz,filtered,heavy_atoms_ok,0,0,464.11706668400006
1lrh,ok,,14,369,186.06807956
1lst,ok,,10,383,148.12008059218
1lvu,ok,,20,337,302.08923959
1lyb,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,685.4625785960002
1lyx,ok,,9,364,155.98237451
1lzq,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,688.3704753600899
1m0b,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,688.3704753600899
1m0n,ok,,25,364,394.0694888599999
1ndy,ok,,23,322,309.147726848
1ndz,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,499.23318778800007
1nf8,ok,,16,404,226.04773804
1nfu,ok,,31,252,462.05871014799993
1nfw,skip,rdkit_parse_failed,0,0,0.0
1nfx,filtered,"mw_ok,heavy_atoms_ok",0,0,504.06927483199996
1nfy,ok,,31,254,462.05871014799993
1nh0,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,733.295907196
1nhu,filtered,heavy_atoms_ok,0,0,495.061583456
1nhz,filtered,heavy_atoms_ok,0,0,429.26677936
1o2o,skip,rdkit_parse_failed,0,0,0.0
1o2q,skip,rdkit_parse_failed,0,0,0.0
1o2r,skip,rdkit_parse_failed,0,0,0.0
1o2w,skip,rdkit_parse_failed,0,0,0.0
1o2z,skip,rdkit_parse_failed,0,0,0.0
1o30,skip,rdkit_parse_failed,0,0,0.0
1o33,skip,rdkit_parse_failed,0,0,0.0
1o35,skip,rdkit_parse_failed,0,0,0.0
1o36,skip,rdkit_parse_failed,0,0,0.0
1o38,skip,rdkit_parse_failed,0,0,0.0
1n3i,skip,rdkit_parse_failed,0,0,0.0
1n46,ok,,27,417,367.153206152
1n4h,ok,,22,366,300.208930136
1n4k,ok,,24,210,419.9623796699999
1n51,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,460.25544560809
1n5r,skip,rdkit_parse_failed,0,0,0.0
1nc1,ok,,20,404,296.094311372
1nc3,skip,rdkit_parse_failed,0,0,0.0
1ndv,skip,rdkit_parse_failed,0,0,0.0
1ndw,ok,,19,322,259.132076784
1nwl,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,469.1453609640001
1nz7,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,672.2465144800001
1o0f,ok,,27,187,427.02941494000015
1o0h,ok,,27,206,427.02941494000015
1o0m,ok,,21,260,324.035866626
1o0n,ok,,21,238,324.03586662600003
1o1s,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,524.1365057999999
1o2h,skip,rdkit_parse_failed,0,0,0.0
1o2j,skip,rdkit_parse_failed,0,0,0.0
1o2n,skip,rdkit_parse_failed,0,0,0.0
1m0o,ok,,24,362,382.06948885999986
1m0q,ok,,22,386,354.0381887319999
1m1b,ok,,10,405,167.97285884800002
1m2p,ok,,21,353,285.027336944
1m2q,ok,,20,372,273.027336944
1m2r,ok,,20,367,270.0640568
1m2x,ok,,14,230,217.07726434
1m48,filtered,heavy_atoms_ok,0,0,446.23179082
1m4h,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,936.49244096009
1m5w,ok,,13,380,214.02423932200003
1lag,skip,rdkit_parse_failed,0,0,0.0
1lah,ok,,9,390,134.10443052818
1lan,ok,,9,322,132.10190510809
1lbf,filtered,rot_bonds_ok,0,0,351.0719177859999
1lbk,filtered,rot_bonds_ok,0,0,308.09108271608994
1lcp,ok,,10,318,168.07840639008998
1lee,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,531.3097067919999
1lf2,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,531.3097067919999
1lgt,ok,,15,361,220.029107208
1lgw,ok,,8,451,111.048427412
1o3d,skip,rdkit_parse_failed,0,0,0.0
1o3f,skip,rdkit_parse_failed,0,0,0.0
1o3i,skip,rdkit_parse_failed,0,0,0.0
1o3j,skip,rdkit_parse_failed,0,0,0.0
1o3l,skip,rdkit_parse_failed,0,0,0.0
1o5a,skip,rdkit_parse_failed,0,0,0.0
1o5c,skip,rdkit_parse_failed,0,0,0.0
1o5e,skip,rdkit_parse_failed,0,0,0.0
1o5g,skip,rdkit_parse_failed,0,0,0.0
1o5r,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,446.206638692
1nja,ok,,20,343,307.0569364179999
1njc,ok,,20,319,307.0569364179999
1njd,ok,,20,325,308.04095200599994
1nje,ok,,20,327,307.0569364179999
1njs,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,545.173347452
1nki,ok,,7,365,125.971809826
1nl9,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,533.216200332
1nli,skip,rdkit_parse_failed,0,0,0.0
1nm6,filtered,"mw_ok,heavy_atoms_ok",0,0,510.24990488018005
1nny,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,719.247894384
1no6,ok,,25,276,335.07937251600003
1np0,ok,,14,290,219.056528896
1nq7,ok,,25,373,340.24023026399993
1nt1,filtered,"mw_ok,heavy_atoms_ok",0,0,504.213947836
1nvq,filtered,heavy_atoms_ok,0,0,483.20268176408996
1nvr,filtered,heavy_atoms_ok,0,0,467.20776714409004
1nvs,ok,,30,323,393.11134133999997
1nw4,skip,rdkit_parse_failed,0,0,0.0
1nw5,ok,,27,293,401.16016532009013
1nw7,ok,,26,258,385.12886519209013
1qb1,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,564.193274372
1qb6,ok,,31,208,397.1350312240001
1qb9,filtered,heavy_atoms_ok,0,0,489.2528606120001
1qbn,skip,rdkit_parse_failed,0,0,0.0
1qbo,filtered,heavy_atoms_ok,0,0,454.24810958000006
1qbq,filtered,rot_bonds_ok,0,0,302.16469597400004
1qbr,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,758.2345103160002
1qbs,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,566.278072316
1qbt,skip,rdkit_parse_failed,0,0,0.0
1qbu,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,596.245726632
1ogd,ok,,10,329,150.05282342
1ogg,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,624.2854020880001
1ogx,ok,,20,323,266.130679816
1ogz,ok,,20,330,266.130679816
1ohr,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,568.32035437209
1oif,ok,,10,377,148.09681972809
1okl,ok,,17,349,250.077598688
1ols,filtered,rot_bonds_ok,0,0,425.0444196280899
1olu,filtered,rot_bonds_ok,0,0,425.0444196280899
1olx,filtered,rot_bonds_ok,0,0,425.0444196280899
1om1,ok,,22,363,292.084792244
1ony,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,590.2046496680001
1onz,ok,,26,274,351.074287136
1ork,filtered,"mw_ok,heavy_atoms_ok",0,0,516.2209168241799
1os0,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,495.2043351740899
1os5,filtered,heavy_atoms_ok,0,0,495.244329664
1oss,ok,,10,331,120.06874825599999
1owe,ok,,23,272,289.1215121
1owh,ok,,25,260,319.15533764809004
1oxr,ok,,13,286,180.042258736
1qka,filtered,rot_bonds_ok,0,0,433.32343105227
1qkb,filtered,rot_bonds_ok,0,0,376.29073395626995
1qkt,ok,,20,379,272.177630008
1ql7,filtered,heavy_atoms_ok,0,0,498.14923940399996
1ql9,filtered,heavy_atoms_ok,0,0,498.14923940399996
1qxk,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,518.1900451599998
1qxl,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,473.242689852
1qy1,ok,,12,419,166.110613068
1qy2,ok,,11,417,152.094963004
1qyg,ok,,21,303,290.13868454008997
1qbv,filtered,rot_bonds_ok,0,0,382.22375155609006
1qf0,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,492.17189299599994
1qf1,filtered,rot_bonds_ok,0,0,380.17697837599997
1qf2,ok,,29,252,412.14567824799997
1qft,skip,rdkit_parse_failed,0,0,0.0
1qhc,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,797.0261327840002
1qin,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,569.01975908409
1qji,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,742.3575413260901
1qk3,ok,,24,275,363.05799903800005
1qk4,ok,,23,305,348.04710000600005
1pxn,ok,,22,367,313.0997311
1pxo,ok,,23,365,328.07424462399996
1pxp,ok,,23,358,325.13611660800007
1pyn,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,604.2268245919998
1pz5,skip,rdkit_parse_failed,0,0,0.0
1pzi,ok,,23,249,331.090331124
1pzp,skip,rdkit_parse_failed,0,0,0.0
1q1g,skip,rdkit_parse_failed,0,0,0.0
1q54,ok,,16,361,341.92690273600005
1q5k,ok,,21,296,308.05792586399997
1r0p,filtered,heavy_atoms_ok,0,0,467.148120772
1r1h,filtered,rot_bonds_ok,0,0,419.17303504609
1r1j,filtered,rot_bonds_ok,0,0,400.14567824799997
1r5y,ok,,13,348,176.069810876
1r9l,ok,,8,398,118.08625504409
1rbp,ok,,21,384,286.22966558
1rd4,filtered,heavy_atoms_ok,0,0,478.1674763119999
1rjk,ok,,30,380,416.32904526799996
1rmz,ok,,21,260,316.10929274
1rnm,ok,,22,226,323.05185103800005
1oyq,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,525.248837852
1oyt,ok,,31,272,407.1877806480901
1oz0,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,815.1911980179999
1p19,ok,,23,263,348.04710000600005
1p1n,ok,,15,371,214.10738441209
1p1o,ok,,13,416,190.04584677609
1p1q,ok,,13,413,187.07133325209
1p57,skip,rdkit_parse_failed,0,0,0.0
1pa9,ok,,15,331,234.97867250000002
1pb8,ok,,7,425,106.04986953609
1o7o,ok,,25,363,404.0021971479999
1o86,filtered,rot_bonds_ok,0,0,407.24092399618
1oar,ok,,22,305,319.999073596
1oau,ok,,19,302,271.04404962800004
1oba,ok,,7,238,104.10699048808999
1ocq,ok,,21,289,310.14964314809
1od8,ok,,18,273,263.10050188400004
1odi,ok,,19,382,267.096753896
1odj,ok,,20,365,283.091668516
1oe8,filtered,rot_bonds_ok,0,0,308.09108271608994
1q65,ok,,20,322,294.13830768008995
1q72,ok,,22,271,304.15433460409
1q7a,ok,,24,256,324.1473924999999
1q84,skip,rdkit_parse_failed,0,0,0.0
1q8t,ok,,18,352,248.17573874408998
1q8u,ok,,22,350,320.14272436409
1q8w,ok,,20,342,292.11142423609
1q91,ok,,28,286,410.08790219799994
1qan,ok,,26,350,385.12886519209013
1qaw,skip,rdkit_parse_failed,0,0,0.0
1s39,ok,,12,360,161.058911844
1s5z,ok,,26,257,389.073649102
1s89,ok,,9,397,155.98237451
1sb1,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,573.2443467279999
1sbg,skip,rdkit_parse_failed,0,0,0.0
1sdt,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,615.3773578881799
1sdu,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,615.3773578881799
1sdv,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,615.3773578881799
1sgu,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,615.3773578881799
1sh9,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,720.312760636
1rnt,ok,,24,232,363.05799903800005
1ro6,ok,,20,321,275.152143532
1rp7,filtered,rot_bonds_ok,0,0,440.03205779599983
1rpf,ok,,22,266,323.05185103800005
1rpj,ok,,12,435,180.063388104
1rql,ok,,6,441,107.988114988
1rr6,skip,rdkit_parse_failed,0,0,0.0
1rtf,ok,,10,353,120.06874825599999
1s19,ok,,30,364,412.29774513999996
1s38,ok,,13,352,175.074561908
1siv,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,578.35482529609
1sl3,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,551.0799472040001
1sld,skip,rdkit_parse_failed,0,0,0.0
1sln,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,483.27143002009007
1sqa,filtered,heavy_atoms_ok,0,0,412.1880347440901
1sqo,ok,,21,311,263.117095416
1sqt,ok,,25,295,349.13288795208996
1sr7,filtered,"mw_ok,heavy_atoms_ok",0,0,522.1575941039999
1srg,ok,,19,349,256.084792244
1ssq,ok,,7,349,122.02702591609
1pb9,ok,,7,424,103.05020388409
1pbq,ok,,16,310,256.96464838
1pdz,ok,,9,320,155.98237451
1pfu,ok,,10,307,186.03482732609
1pgp,ok,,17,327,276.024633246
1phw,ok,,13,362,214.02423932200003
1pkx,ok,,24,356,364.04201462599997
1pme,skip,rdkit_parse_failed,0,0,0.0
1pot,ok,,10,432,148.17972696427
1ppc,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,521.2096754720001
1stc,filtered,heavy_atoms_ok,0,0,467.20776714409
1str,skip,rdkit_parse_failed,0,0,0.0
1sv3,ok,,11,305,152.047344116
1sw2,ok,,8,440,118.08625504409
1swg,ok,,16,331,244.088163372
1swr,ok,,16,369,244.088163372
1syh,ok,,17,380,240.09788234809
1syi,ok,,17,392,240.09788234809
1szd,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,559.0716736759997
1t31,filtered,"mw_ok,heavy_atoms_ok",0,0,670.22327347
1t32,filtered,"mw_ok,heavy_atoms_ok",0,0,670.22327347
1t4v,filtered,rot_bonds_ok,0,0,394.17716840400004
1t5f,ok,,12,350,178.10738441209
1t7d,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,684.2755061
1t7j,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,505.2246568399999
1ta6,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,479.24195973209
1tcx,skip,rdkit_parse_failed,0,0,0.0
1td7,ok,,20,256,282.061612188
1thz,filtered,heavy_atoms_ok,0,0,496.0358700919999
1tjp,ok,,18,403,279.05078841799997
1tkb,filtered,rot_bonds_ok,0,0,424.0491706600898
1tlp,skip,rdkit_parse_failed,0,0,0.0
1tmn,skip,rdkit_parse_failed,0,0,0.0
1tng,ok,,8,318,114.12772593208999
1tnh,ok,,9,312,126.07135392808999
1tni,ok,,11,296,150.12772593209
1tom,ok,,28,252,388.28272923218
1tpw,ok,,10,382,170.993273542
1tq4,ok,,28,258,443.0243295600001
1trd,ok,,10,345,170.993273542
1pph,ok,,31,217,428.1882117560001
1ppi,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,808.3081134080902
1ppk,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,519.307337442
1ppl,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,611.3335521900002
1ppm,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,605.2502164900001
1pr5,ok,,19,326,266.101504928
1pro,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,584.2755123560901
1ps3,ok,,16,311,232.069536104
1pvn,ok,,22,399,339.04676565799997
1px4,ok,,15,315,238.087494676
1w11,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,461.17328996399993
1w13,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,476.184188996
1w3j,ok,,10,381,150.07608428409
1w3k,ok,,21,294,312.12890770409
1w3l,filtered,heavy_atoms_ok,0,0,474.1817311240899
1w4o,ok,,21,252,324.035866626
1w4p,ok,,20,251,308.04095200599994
1w4q,ok,,21,259,326.03153019399997
1w5v,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,688.259622616
1w5w,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,724.240778992
1tsy,ok,,20,316,308.04095200599994
1ttm,ok,,21,307,309.06709358
1tx7,ok,,14,303,198.055814222
1txr,filtered,rot_bonds_ok,0,0,309.18088370008996
1u0g,ok,,12,366,202.02423932200003
1u1b,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,811.0417828480003
1u1w,ok,,11,443,153.042593084
1u33,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,530.1959183879998
1u71,ok,,24,349,325.153874848
1ua4,ok,,23,385,347.0630844180001
1v2u,ok,,10,321,120.06874825599999
1v2w,filtered,rot_bonds_ok,0,0,432.146740868
1v48,ok,,22,339,337.0751469979999
1v7a,ok,,25,328,339.158291532
1vfn,skip,rdkit_parse_failed,0,0,0.0
1vso,ok,,21,273,323.10026403008993
1vyf,filtered,rot_bonds_ok,0,0,282.255880328
1vyg,filtered,rot_bonds_ok,0,0,304.240230264
1vzq,filtered,heavy_atoms_ok,0,0,449.1819463200899
1w0z,filtered,rot_bonds_ok,0,0,427.18894002799993
1w5x,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,724.240778992
1w5y,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,724.240778992
1w7g,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,509.2384964481802
1w96,filtered,"mw_ok,heavy_atoms_ok",0,0,520.3036183679998
1w9u,skip,rdkit_parse_failed,0,0,0.0
1w9v,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,674.2898134799999
1wc1,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,522.972901842
1wcq,ok,,20,313,294.11834302009
1wdn,ok,,10,389,147.07641863209
1wht,ok,,15,318,208.073558864
1v1j,ok,,13,394,192.043401608
1v1m,filtered,rot_bonds_ok,0,0,425.0444196280899
1v2j,ok,,10,319,120.06874825599999
1v2k,filtered,heavy_atoms_ok,0,0,498.14923940399996
1v2l,ok,,10,324,120.06874825599999
1v2n,ok,,30,233,372.195011388
1v2o,filtered,rot_bonds_ok,0,0,432.146740868
1v2r,filtered,rot_bonds_ok,0,0,432.146740868
1v2s,ok,,10,321,120.06874825599999
1v2t,filtered,rot_bonds_ok,0,0,432.146740868
1ucn,ok,,27,276,427.02941494000015
1ugx,ok,,27,186,397.158410684
1uho,skip,rdkit_parse_failed,0,0,0.0
1ui0,ok,,8,408,112.027277368
1uj5,ok,,14,328,230.019153942
1uml,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,445.211389724
1uou,ok,,16,376,242.057053272
1upf,ok,,9,322,130.017855556
1ur9,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,556.2016724639999
1usi,ok,,12,406,166.08625504409
1y3v,filtered,heavy_atoms_ok,0,0,459.23906727209
1y3x,filtered,heavy_atoms_ok,0,0,449.2547173360899
1y6q,skip,rdkit_parse_failed,0,0,0.0
1y6r,skip,rdkit_parse_failed,0,0,0.0
1yc1,skip,rdkit_parse_failed,0,0,0.0
1yc4,skip,rdkit_parse_failed,0,0,0.0
1yda,ok,,13,355,221.988132052
1ydb,ok,,13,349,221.988132052
1ydd,ok,,13,350,221.988132052
1ydk,filtered,rot_bonds_ok,0,0,392.18498310009
1usk,ok,,9,408,132.10190510809
1usn,ok,,27,206,427.01960766
1utj,ok,,8,318,108.08077574008999
1utl,ok,,10,284,136.11207586809
1utm,ok,,9,281,122.09642580408999
1utn,ok,,8,321,108.08077574008999
1uto,ok,,9,299,122.09642580408999
1uv6,ok,,10,385,147.11280414009
1uvt,filtered,rot_bonds_ok,0,0,383.13036253199994
1uw6,ok,,12,385,163.12297490009
1xh5,filtered,"mw_ok,heavy_atoms_ok",0,0,589.30533582018
1xh9,filtered,"mw_ok,heavy_atoms_ok",0,0,502.24488092408995
1xhy,ok,,15,381,216.12303447609
1xjd,filtered,heavy_atoms_ok,0,0,467.20776714409
1xk5,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,831.1259905580898
1xk9,ok,,22,245,296.13935323609
1xka,filtered,rot_bonds_ok,0,0,388.18992600800004
1xkk,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,581.14200866409
1xow,ok,,21,404,284.177630008
1xpz,ok,,26,269,370.084809308
1ydr,ok,,20,376,292.11142423609
1yds,ok,,18,368,266.09577417209
1ydt,filtered,rot_bonds_ok,0,0,446.05323643209
1yei,filtered,rot_bonds_ok,0,0,346.05660206999994
1yej,filtered,rot_bonds_ok,0,0,402.11920232599994
1yet,filtered,"mw_ok,heavy_atoms_ok",0,0,560.27338086
1yfz,ok,,23,237,348.04710000600005
1yp9,filtered,heavy_atoms_ok,0,0,419.20776714409004
1ype,filtered,heavy_atoms_ok,0,0,447.2390672720899
1ypg,filtered,heavy_atoms_ok,0,0,459.23906727209
1wm1,ok,,16,359,224.13935323609
1wn6,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,442.22773352018015
1ws1,filtered,rot_bonds_ok,0,0,399.236935776
1ws4,ok,,13,232,194.079038168
1wuq,skip,rdkit_parse_failed,0,0,0.0
1wur,skip,rdkit_parse_failed,0,0,0.0
1wvj,ok,,17,395,239.10263338009
1x1z,ok,,22,411,340.030781246
1x38,ok,,20,336,276.111006992
1x39,ok,,22,321,305.13755608800005
1x8d,ok,,11,386,162.05282342
1x8j,ok,,21,358,290.2245802
1x8r,ok,,25,385,406.0066138319999
1x8t,ok,,25,370,406.0066138319999
1xap,ok,,26,390,348.208930136
1xbo,filtered,"rot_bonds_ok,heavy_atoms_ok",0,0,425.1110665679999
1xd0,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,810.3237634720901
1xff,ok,,10,360,148.06043422009
1xgi,ok,,21,274,327.9823779759999
1xh4,filtered,"mw_ok,heavy_atoms_ok",0,0,502.24488092408995
2amt,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,566.0815100879997
2ans,ok,,21,355,299.061614276
2aoc,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,784.54033462009
2aod,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,784.54033462009
2aoe,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,833.5476110721801
2aog,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,770.52468455609
2aqu,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,705.39702445609
2arm,ok,,21,215,290.17507004809
2avm,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,770.52468455609
2avo,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,615.3773578881799
1ypj,filtered,heavy_atoms_ok,0,0,449.2547173360899
1yq7,ok,,17,338,283.00107495200007
1yqj,filtered,heavy_atoms_ok,0,0,458.23392231609006
1yqy,ok,,23,317,346.099870928
1yvm,skip,rdkit_parse_failed,0,0,0.0
1z1h,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,573.2872570959998
1z4o,ok,,16,395,260.02971862600003
1z6e,filtered,"mw_ok,heavy_atoms_ok",0,0,529.1718112120901
1z6s,ok,,23,213,347.0630844180001
1z71,skip,rdkit_parse_failed,0,0,0.0
1zoe,skip,rdkit_parse_failed,0,0,0.0
1zog,skip,rdkit_parse_failed,0,0,0.0
1zoh,ok,,17,339,484.73734562400006
1zp8,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,663.2726696519999
1zpa,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,720.3305188759999
1zs0,ok,,26,303,399.0905450539999
1zsf,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,704.36538998009
1zvx,ok,,26,303,399.0905450539999
2a14,ok,,26,374,385.12886519209013
2a4m,skip,rdkit_parse_failed,0,0,0.0
1uwf,ok,,16,289,236.12598836
1uwt,ok,,13,374,192.074621484
1uwu,ok,,13,373,193.08189793609
1uz1,ok,,11,374,161.068807832
1uz4,ok,,11,371,161.068807832
1uz8,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,543.2163194839998
1v0k,ok,,18,267,266.12342840009
1v0l,ok,,17,264,250.12851378009
1v11,filtered,rot_bonds_ok,0,0,425.0444196280899
1v16,filtered,rot_bonds_ok,0,0,425.0444196280899
1xq0,ok,,27,287,447.9953213760001
1xr9,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,902.4981950360901
1xt8,ok,,7,400,122.02702591609
1xug,skip,rdkit_parse_failed,0,0,0.0
1xws,skip,rdkit_parse_failed,0,0,0.0
1y0l,ok,,19,337,261.147726848
1y1z,ok,,8,446,116.07060498009
1y20,ok,,7,447,102.05495491609
1y3n,ok,,24,341,352.0641759519999
1y3p,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,704.1283519039999
1z95,ok,,29,396,430.06104080800003
1z9g,ok,,17,295,253.07726434
1z9y,ok,,21,350,330.007720132
1zc9,ok,,16,320,249.06348459809
1zdp,ok,,17,294,253.07726434
1zea,skip,rdkit_parse_failed,0,0,0.0
1zfq,ok,,14,350,229.981984052
1zge,ok,,13,347,239.952703792
1zgi,filtered,heavy_atoms_ok,0,0,440.20049124809003
1zhy,ok,,28,348,386.35486609199995
2boh,filtered,heavy_atoms_ok,0,0,483.16160123608995
2boj,ok,,11,220,164.068473484
2bok,ok,,30,255,399.26232813618003
2bpv,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,620.38064612009
2bpy,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,728.41294744418
2bq7,ok,,30,256,406.24890368408995
2bqv,filtered,"mw_ok,rot_bonds_ok,heavy_atoms_ok",0,0,589.30206145209
2br1,ok,,29,303,391.153206152
2brb,ok,,25,307,331.132076784
2brm,skip,rdkit_parse_failed,0,0,0.0
